0	 0.5	 1.0
Cubic	 101	 explicit
0	0.00021348
0.005	0.00036538
0.01	0.00053967
0.015	0.00073081
0.02	0.00093485
0.025	0.0011488
0.03	0.0013705
0.035	0.001598
0.04	0.0018297
0.045	0.0020643
0.05	0.0024282
0.055	0.0028187
0.06	0.0032345
0.065	0.0036739
0.07	0.004135
0.075	0.0046156
0.08	0.0051081
0.085	0.0055848
0.09	0.0060421
0.095	0.0064767
0.1	0.0068838
0.105	0.0072594
0.11	0.0075988
0.115	0.007896
0.12	0.0081476
0.125	0.0083474
0.13	0.0084893
0.135	0.0085705
0.14	0.0085842
0.145	0.0085308
0.15	0.0084039
0.155	0.0082012
0.16	0.007924
0.165	0.0075724
0.17	0.0071494
0.175	0.0066593
0.18	0.0061362
0.185	0.0056054
0.19	0.0050715
0.195	0.0045385
0.2	0.0040112
0.205	0.0034955
0.21	0.0029954
0.215	0.0025172
0.22	0.0020677
0.225	0.0016504
0.23	0.0012727
0.235	0.0009356
0.24	0.00064675
0.245	0.00041642
0.25	0.00027604
0.255	0.00022504
0.26	0.00026074
0.265	0.00037822
0.27	0.0005431
0.275	0.00072916
0.28	0.00093194
0.285	0.0011481
0.29	0.0013763
0.295	0.0016513
0.3	0.001944
0.305	0.0022518
0.31	0.0025724
0.315	0.0029037
0.32	0.0032433
0.325	0.0035888
0.33	0.0039381
0.335	0.0042826
0.34	0.0045898
0.345	0.0048605
0.35	0.0050947
0.355	0.0052948
0.36	0.0054629
0.365	0.0056021
0.37	0.0057157
0.375	0.0058059
0.38	0.0058731
0.385	0.0058819
0.39	0.0058603
0.395	0.0058104
0.4	0.0057338
0.405	0.0056319
0.41	0.0055067
0.415	0.0053597
0.42	0.0051928
0.425	0.0050075
0.43	0.0048054
0.435	0.0045877
0.44	0.0043559
0.445	0.0041207
0.45	0.0038856
0.455	0.0036514
0.46	0.003419
0.465	0.0032957
0.47	0.0031693
0.475	0.0030401
0.48	0.0029086
0.485	0.0027752
0.49	0.0026405
0.495	0.0025051
0.5	0.00237
