0	 0.5	 1.0
Cubic	 101	 explicit
0	0
0.005	0
0.01	0
0.015	0
0.02	0
0.025	0
0.03	0
0.035	1.2636e-16
0.04	1.3102e-16
0.045	8.8393e-16
0.05	1.2715e-15
0.055	3.9228e-16
0.06	0
0.065	5.4999e-16
0.07	3.356e-15
0.075	2.806e-15
0.08	1.7874e-15
0.085	1.7874e-15
0.09	0
0.095	1.8817e-15
0.1	2.2035e-15
0.105	4.3641e-16
0.11	1.1458e-16
0.115	0
0.12	0
0.125	0
0.13	0
0.135	0
0.14	1.6137e-15
0.145	3.1752e-15
0.15	1.5615e-15
0.155	0
0.16	5.057e-15
0.165	5.057e-15
0.17	0
0.175	1.566e-15
0.18	2.8362e-15
0.185	1.2702e-15
0.19	0
0.195	4.4398e-15
0.2	5.42e-15
0.205	2.505e-15
0.21	1.5248e-15
0.215	0
0.22	8.1603e-16
0.225	8.1603e-16
0.23	1.3369e-16
0.235	1.3369e-16
0.24	2.8208e-15
0.245	2.8208e-15
0.25	1.6075e-16
0.255	1.6075e-16
0.26	4.0087e-16
0.265	4.0087e-16
0.27	0
0.275	2.3842e-15
0.28	2.3842e-15
0.285	0
0.29	2.1011e-16
0.295	2.1011e-16
0.3	1.3377e-15
0.305	2.0672e-15
0.31	7.2948e-16
0.315	0
0.32	0
0.325	2.6669e-16
0.33	2.6204e-15
0.335	3.1002e-15
0.34	2.5225e-15
0.345	2.2297e-15
0.35	5.3599e-16
0.355	8.2286e-17
0.36	1.2718e-16
0.365	4.5006e-16
0.37	5.6473e-16
0.375	2.4185e-16
0.38	2.5215e-17
0.385	2.5215e-17
0.39	0
0.395	0
0.4	0
0.405	6.1844e-16
0.41	6.1844e-16
0.415	5.779e-16
0.42	2.0113e-15
0.425	1.482e-15
0.43	4.8558e-17
0.435	0
0.44	0
0.445	8.5181e-16
0.45	1.0463e-15
0.455	1.945e-16
0.46	2.1224e-15
0.465	2.1224e-15
0.47	2.3047e-16
0.475	2.4874e-15
0.48	2.257e-15
0.485	2.3574e-15
0.49	2.3574e-15
0.495	9.0158e-16
0.5	9.0158e-16
