0	 0.5	 1.0
Cubic	 101	 explicit
0	0.0017134
0.005	0.0018149
0.01	0.0017727
0.015	0.0018901
0.02	0.0013464
0.025	0.00086206
0.03	0.00043819
0.035	0.00011736
0.04	6.9178e-16
0.045	1.0029e-15
0.05	1.0029e-15
0.055	4.1834e-16
0.06	4.1834e-16
0.065	4.1834e-16
0.07	1.8136e-16
0.075	2.2504e-15
0.08	2.2504e-15
0.085	2.2504e-15
0.09	3.0155e-15
0.095	3.4758e-15
0.1	2.5934e-15
0.105	4.3326e-15
0.11	5.74e-15
0.115	4.9749e-15
0.12	4.8189e-15
0.125	5.4068e-15
0.13	3.6676e-15
0.135	2.2601e-15
0.14	2.2601e-15
0.145	1.7745e-15
0.15	1.7006e-15
0.155	1.7006e-15
0.16	1.7006e-15
0.165	2.4379e-15
0.17	2.4379e-15
0.175	7.3733e-16
0.18	2.7449e-15
0.185	2.7449e-15
0.19	2.8843e-15
0.195	2.8843e-15
0.2	3.838e-15
0.205	2.3287e-15
0.21	2.3287e-15
0.215	1.4521e-15
0.22	3.6166e-15
0.225	2.6629e-15
0.23	4.3967e-15
0.235	4.3967e-15
0.24	4.3967e-15
0.245	2.5229e-15
0.25	2.5229e-15
0.255	1.1977e-15
0.26	1.5315e-15
0.265	2.3343e-15
0.27	2.0435e-15
0.275	2.0435e-15
0.28	1.8081e-15
0.285	2.7172e-15
0.29	1.9144e-15
0.295	1.9144e-15
0.3	2.1965e-15
0.305	1.932e-15
0.31	6.8908e-16
0.315	2.5137e-15
0.32	2.6406e-15
0.325	2.3585e-15
0.33	1.9515e-15
0.335	2.0144e-15
0.34	1.8981e-16
0.345	6.2945e-17
0.35	2.4402e-16
0.355	4.9444e-16
0.36	4.4594e-16
0.365	6.6629e-16
0.37	6.6629e-16
0.375	6.1908e-16
0.38	5.6196e-16
0.385	5.4752e-16
0.39	3.2716e-16
0.395	3.2716e-16
0.4	5.4404e-16
0.405	1.2747e-15
0.41	1.3793e-15
0.415	1.3793e-15
0.42	1.5374e-15
0.425	1.4098e-15
0.43	4.8587e-16
0.435	3.8124e-16
0.44	8.0346e-16
0.445	6.4539e-16
0.45	4.2222e-16
0.455	8.0028e-16
0.46	8.0028e-16
0.465	3.7806e-16
0.47	1.2439e-15
0.475	1.7698e-15
0.48	1.3918e-15
0.485	1.3918e-15
0.49	1.3918e-15
0.495	6.5738e-16
0.5	0
