0	 0.5	 1.0
Cubic	 101	 explicit
0	0.00076394
0.005	0.00083236
0.01	0.00096765
0.015	0.00045836
0.02	0.0001353
0.025	7.2092e-16
0.03	7.2092e-16
0.035	2.9663e-16
0.04	0
0.045	0
0.05	0
0.055	2.8268e-15
0.06	6.9748e-15
0.065	9.9283e-15
0.07	7.5801e-15
0.075	3.432e-15
0.08	4.7856e-16
0.085	4.804e-15
0.09	4.804e-15
0.095	4.804e-15
0.1	0
0.105	6.7046e-15
0.11	8.9974e-15
0.115	1.5473e-14
0.12	1.6276e-14
0.125	1.3983e-14
0.13	1.2639e-14
0.135	5.3119e-15
0.14	5.3119e-15
0.145	4.4744e-16
0.15	1.0843e-14
0.155	1.0843e-14
0.16	1.0642e-14
0.165	6.5163e-17
0.17	4.15e-15
0.175	4.0849e-15
0.18	4.0849e-15
0.185	5.702e-15
0.19	5.702e-15
0.195	5.702e-15
0.2	1.9373e-15
0.205	4.0057e-15
0.21	8.8049e-15
0.215	1.0677e-14
0.22	8.6086e-15
0.225	7.1724e-15
0.23	5.0661e-15
0.235	5.3708e-15
0.24	7.9771e-15
0.245	9.6827e-15
0.25	1.2042e-14
0.255	1.0115e-14
0.26	6.7068e-15
0.265	9.9731e-15
0.27	8.8398e-15
0.275	1.2349e-14
0.28	7.0511e-15
0.285	5.0336e-15
0.29	1.553e-15
0.295	9.2096e-16
0.3	1.209e-16
0.305	9.239e-17
0.31	2.793e-15
0.315	2.7006e-15
0.32	3.7331e-15
0.325	1.9892e-15
0.33	1.9892e-15
0.335	9.5669e-16
0.34	0
0.345	0
0.35	1.1198e-15
0.355	2.5966e-15
0.36	2.5966e-15
0.365	1.4768e-15
0.37	2.6799e-16
0.375	5.4776e-16
0.38	6.3364e-16
0.385	3.6565e-16
0.39	8.588e-17
0.395	0
0.4	5.4609e-16
0.405	5.4609e-16
0.41	1.9857e-15
0.415	1.4396e-15
0.42	3.6978e-15
0.425	3.1308e-15
0.43	3.2388e-15
0.435	9.8065e-16
0.44	2.5232e-15
0.445	6.7309e-15
0.45	7.4276e-15
0.455	5.0124e-15
0.46	4.3695e-15
0.465	3.6728e-15
0.47	8.2852e-15
0.475	8.2437e-15
0.48	8.2437e-15
0.485	3.6313e-15
0.49	0
0.495	2.9531e-15
0.5	4.4297e-15
