0	 0.5	 1.0
Cubic	 101	 explicit
0	0.00021389
0.005	0.00036612
0.01	0.00054082
0.015	0.00073248
0.02	0.00093716
0.025	0.001152
0.03	0.0013747
0.035	0.0016035
0.04	0.001837
0.045	0.0020737
0.05	0.002441
0.055	0.0028359
0.06	0.0032573
0.065	0.003704
0.07	0.0041741
0.075	0.004666
0.08	0.0051713
0.085	0.0056629
0.09	0.0061377
0.095	0.0065915
0.1	0.007021
0.105	0.0074215
0.11	0.0077883
0.115	0.0081175
0.12	0.0084025
0.125	0.0086392
0.13	0.0088236
0.135	0.0089488
0.14	0.0090126
0.145	0.0090069
0.15	0.0089322
0.155	0.0087864
0.16	0.0085671
0.165	0.0082755
0.17	0.0079137
0.175	0.0074858
0.18	0.0069975
0.185	0.0064576
0.19	0.005901
0.195	0.0053427
0.2	0.0047874
0.205	0.0042391
0.21	0.0037045
0.215	0.003188
0.22	0.002694
0.225	0.00223
0.23	0.001805
0.235	0.0014183
0.24	0.0011062
0.245	0.00087269
0.25	0.0007211
0.255	0.00065132
0.26	0.00066052
0.265	0.0007444
0.27	0.00089681
0.275	0.0011084
0.28	0.0013429
0.285	0.0015873
0.29	0.0018408
0.295	0.0021371
0.3	0.002446
0.305	0.0027659
0.31	0.0030949
0.315	0.003431
0.32	0.0037665
0.325	0.0041092
0.33	0.0044219
0.335	0.0047026
0.34	0.0049504
0.345	0.0051647
0.35	0.0053477
0.355	0.0055007
0.36	0.0056258
0.365	0.0057263
0.37	0.0058057
0.375	0.0058658
0.38	0.0059061
0.385	0.0058923
0.39	0.0058535
0.395	0.0057906
0.4	0.0057049
0.405	0.0055977
0.41	0.0054701
0.415	0.0053231
0.42	0.0051579
0.425	0.0049754
0.43	0.0047767
0.435	0.0045628
0.44	0.0043346
0.445	0.0041028
0.45	0.0038708
0.455	0.0036394
0.46	0.0034093
0.465	0.0032875
0.47	0.0031624
0.475	0.0030343
0.48	0.0029038
0.485	0.0027712
0.49	0.0026371
0.495	0.0025023
0.5	0.0023676
