0	 0.5	 1.0
Cubic	 101	 explicit
0	0
0.005	9.9572e-17
0.01	1.5826e-16
0.015	5.8686e-17
0.02	0
0.025	0
0.03	0
0.035	0
0.04	2.9468e-15
0.045	3.0694e-15
0.05	5.4302e-16
0.055	2.1407e-15
0.06	5.6794e-15
0.065	3.9591e-15
0.07	4.6235e-15
0.075	7.2461e-15
0.08	2.6226e-15
0.085	0
0.09	0
0.095	0
0.1	2.5003e-15
0.105	2.5003e-15
0.11	1.4834e-15
0.115	5.7172e-15
0.12	4.2691e-15
0.125	6.1287e-15
0.13	1.1213e-14
0.135	5.1196e-15
0.14	1.3032e-15
0.145	1.3032e-15
0.15	3.8748e-15
0.155	3.8748e-15
0.16	0
0.165	1.3386e-15
0.17	1.3386e-15
0.175	0
0.18	1.1328e-15
0.185	1.1328e-15
0.19	0
0.195	1.0604e-15
0.2	4.0825e-15
0.205	3.9246e-15
0.21	9.0254e-16
0.215	2.8802e-15
0.22	6.1198e-15
0.225	9.1573e-15
0.23	9.2651e-15
0.235	3.7012e-15
0.24	1.6351e-15
0.245	1.9602e-15
0.25	6.7908e-16
0.255	0
0.26	0
0.265	2.3233e-15
0.27	2.3233e-15
0.275	1.6555e-15
0.28	1.6555e-15
0.285	7.3302e-17
0.29	2.2256e-15
0.295	2.1523e-15
0.3	0
0.305	3.0861e-15
0.31	3.0861e-15
0.315	0
0.32	0
0.325	0
0.33	3.5285e-15
0.335	5.1109e-15
0.34	1.5823e-15
0.345	1.9179e-16
0.35	3.3352e-16
0.355	9.1953e-16
0.36	1.7014e-15
0.365	1.1845e-15
0.37	2.6087e-16
0.375	4.9031e-16
0.38	6.0377e-16
0.385	1.1345e-16
0.39	0
0.395	9.0151e-16
0.4	9.0151e-16
0.405	0
0.41	0
0.415	0
0.42	2.6515e-15
0.425	2.6515e-15
0.43	0
0.435	1.7929e-15
0.44	1.7929e-15
0.445	2.0635e-15
0.45	3.8182e-15
0.455	1.7547e-15
0.46	1.2268e-15
0.465	1.5115e-15
0.47	2.8477e-16
0.475	4.3518e-17
0.48	4.3518e-17
0.485	5.365e-16
0.49	2.3608e-15
0.495	3.3578e-15
0.5	1.5335e-15
