0	 0.5	 1.0
Cubic	 101	 explicit
0	0.0058082
0.005	0.0066747
0.01	0.0075776
0.015	0.0085164
0.02	0.0094904
0.025	0.0105
0.03	0.011543
0.035	0.012622
0.04	0.013736
0.045	0.014884
0.05	0.016066
0.055	0.017283
0.06	0.018534
0.065	0.019818
0.07	0.021136
0.075	0.022484
0.08	0.024658
0.085	0.026954
0.09	0.029369
0.095	0.031902
0.1	0.034548
0.105	0.037301
0.11	0.040119
0.115	0.042996
0.12	0.045921
0.125	0.048885
0.13	0.051877
0.135	0.054883
0.14	0.057891
0.145	0.060882
0.15	0.063841
0.155	0.066746
0.16	0.069579
0.165	0.072316
0.17	0.074937
0.175	0.077418
0.18	0.079736
0.185	0.081877
0.19	0.083824
0.195	0.085562
0.2	0.086991
0.205	0.088268
0.21	0.089299
0.215	0.090073
0.22	0.090583
0.225	0.090825
0.23	0.090795
0.235	0.090491
0.24	0.089916
0.245	0.089072
0.25	0.087964
0.255	0.086592
0.26	0.084963
0.265	0.082921
0.27	0.080733
0.275	0.078406
0.28	0.075946
0.285	0.073367
0.29	0.070678
0.295	0.067896
0.3	0.065035
0.305	0.062112
0.31	0.059146
0.315	0.056156
0.32	0.053161
0.325	0.050183
0.33	0.047243
0.335	0.044351
0.34	0.041522
0.345	0.038769
0.35	0.03619
0.355	0.033624
0.36	0.031166
0.365	0.028822
0.37	0.026598
0.375	0.024498
0.38	0.022524
0.385	0.020678
0.39	0.018958
0.395	0.017362
0.4	0.015889
0.405	0.014538
0.41	0.013312
0.415	0.012376
0.42	0.011472
0.425	0.010605
0.43	0.0097723
0.435	0.0092827
0.44	0.0088023
0.445	0.0083312
0.45	0.0078698
0.455	0.0074183
0.46	0.0069767
0.465	0.0065451
0.47	0.0061237
0.475	0.0057124
0.48	0.0053112
0.485	0.0049202
0.49	0.0045393
0.495	0.0041685
0.5	0.0038079
